3.981072e+07 -3.950799e+01 3.981072e+07 -1.620558e+02 3.981072e+07 -5.824976e+01 3.981072e+07 3.168577e+00 
5.011872e+07 -4.220429e+01 5.011872e+07 1.793412e+02 5.011872e+07 -6.112399e+01 5.011872e+07 2.592100e+00 
6.309573e+07 -4.487335e+01 6.309573e+07 1.649471e+02 6.309573e+07 -6.382804e+01 6.309573e+07 2.182699e+00 
7.943282e+07 -4.744841e+01 7.943282e+07 1.553867e+02 7.943282e+07 -6.630264e+01 7.943282e+07 1.902118e+00 
1.000000e+08 -4.982849e+01 1.000000e+08 1.513454e+02 1.000000e+08 -6.853152e+01 1.000000e+08 1.714785e+00 
1.258925e+08 -5.174798e+01 1.258925e+08 1.539359e+02 1.258925e+08 -7.055565e+01 1.258925e+08 1.591890e+00 
1.584893e+08 -5.252763e+01 1.584893e+08 1.631238e+02 1.584893e+08 -7.244686e+01 1.584893e+08 1.512051e+00 
1.995262e+08 -5.147873e+01 1.995262e+08 1.734219e+02 1.995262e+08 -7.426673e+01 1.995262e+08 1.460251e+00 
2.511886e+08 -4.900344e+01 2.511886e+08 1.777429e+02 2.511886e+08 -7.604581e+01 2.511886e+08 1.426291e+00 
3.162278e+08 -4.595037e+01 3.162278e+08 1.751113e+02 3.162278e+08 -7.778616e+01 3.162278e+08 1.403379e+00 
3.981072e+08 -4.275533e+01 3.981072e+08 1.675850e+02 3.981072e+08 -7.947228e+01 3.981072e+08 1.387089e+00 
5.011872e+08 -3.958212e+01 5.011872e+08 1.569254e+02 5.011872e+08 -8.108011e+01 5.011872e+08 1.374737e+00 
6.309573e+08 -3.652579e+01 6.309573e+08 1.442061e+02 6.309573e+08 -8.258167e+01 6.309573e+08 1.365139e+00 
7.943282e+08 -3.367531e+01 7.943282e+08 1.300953e+02 7.943282e+08 -8.394540e+01 7.943282e+08 1.358664e+00 
1.000000e+09 -3.111617e+01 1.000000e+09 1.151059e+02 1.000000e+09 -8.513209e+01 1.000000e+09 1.357392e+00 
